565538353.618 565730294.711 565910960.07 566075935.361 566220956.686 566341985.893 566435284.565 566497485.466 566525660.155 566517381.499 566470779.762 566384591.016 566258196.65 566091652.835 565885708.945 565641814.066 565362110.949 565049416.959 564707191.869 564339492.614 563950915.449 563546526.249 563131780.042 562712431.156 562294435.66 561883848.024 561486714.149 561108963.06 560756299.633 560434100.793 560147317.501 559900384.793 559697141.881 559540764.101 559433708.176 559377671.891 559373568.896 559421518.963 559520853.599 559670136.543 559867198.303 560109183.581 560392610.139 560713437.482 561067143.538 561448807.467 561853196.667 562274856.11 562708198.194 563147591.438 563587446.506 564022298.22 564446882.427 564856206.801 565245614.821 565610842.412 565948066.86 566253947.795 566525660.155 566760919.17 566957997.467 567115734.498 567233538.516 567311381.396 567349786.587 567349810.557 567313018.061 567241451.631 567137595.687 567004335.692 566844912.84 566662874.754 566462022.766 566246356.349 566020015.348 565787220.674 565552214.184 565319198.496 565092277.494 564875398.333 564672295.714 564486439.213 564320984.421 564178728.615 564062071.617 563972982.46 563912972.368 563883074.502 563883830.807 563915286.192 563976990.179 564068006.011 564186927.129 564331900.784 564500658.443 564690552.552 564898599.095 565121525.316 565355821.856 565597798.533 565843642.871
565206082.41 565391305.814 565564330.964 565720668.873 565855984.621 565966174.791 566047443.774 566096377.668 566110014.447 566085909.028 566022191.873 565917619.753 565771617.371 565584308.602 565356536.252 565089869.383 564786597.463 564449710.843 564082867.347 563690345.066 563276981.787 562848101.837 562409431.47 561967004.252 561527058.256 561095927.101 560679927.146 560285243.295 559917815.989 559583231.944 559286621.199 559032562.839 558825001.584 558667177.144 558561567.88 558509849.937 558512872.594 558570650.114 558682369.954 558846416.778 559060411.3 559321262.659 559625232.735 559968010.577 560344794.965 560750383.055 561179263.004 561625708.562 562083873.672 562547885.322 563011933.02 563470353.537 563917709.734 564348862.567 564759035.541 565143871.149 565499478.971 565822475.323 566110014.447 566359811.372 566570156.676 566739923.396 566868566.45 566956114.907 567003157.481 567010821.66 566980746.852 566915051.97 566816297.875 566687445.123 566531807.489 566353001.753 566154894.284 565941544.998 565717149.293 565485978.616 565252320.352 565020417.748 564794410.636 564578277.7 564375781.071 564190413.999 564025352.349 563883410.634 563767003.218 563678111.317 563618256.29 563588479.67 563589330.272 563620858.605 563682618.725 563773677.522 563892631.353 564037629.782 564206406.105 564396314.201 564604371.172 564827305.124 565061607.369 565303588.231 565549435.624
564870990.747 565048998.798 565213817.732 565360878.378 565485769.533 565584317.682 565652665.784 565687349.817 565685371.677 565644267.006 565562166.477 565437849.094 565270786.081 565061174.034 564809956.113 564518830.244 564190243.48 563827371.976 563434086.277 563014902.013 562574916.398 562119731.359 561655364.464 561188149.209 560724626.563 560271429.97 559835166.283 559422295.247 559039010.313 558691123.534 558383957.292 558122245.392 557910045.881 557750667.609 557646612.177 557599532.49 557610208.688 557678541.704 557803564.278 557983468.73 558215650.437 558496765.527 558822801.042 559189155.534 559590727.96 560022012.576 560477197.615 560950265.509 561435092.603 561925546.455 562415579.038 562899314.398 563371129.596 563825727.999 564258204.251 564664100.489 565039453.575 565380833.301 565685371.677 565950783.521 566175378.686 566358066.287 566498351.363 566596324.412 566652644.249 566668514.644 566645655.19 566586266.836 566492992.547 566368873.538 566217301.542 566041967.617 565846807.989 565635947.492 565413641.195 565184214.827 564952004.667 564721297.609 564496272.09 564280940.662 564079094.917 563894253.53 563729614.149 563588009.793 563471870.449 563383190.417 563323501.942 563293855.551 563294807.435 563326414.121 563388234.532 563479339.477 563598328.443 563743353.483 563912149.853 564102072.972 564310141.142 564533083.4 564767391.771 565009377.129 565255227.804
564533174.978 564703487.012 564859553.057 564996718.418 565110490.528 565196621.101 565251187.573 565270672.464 565252039.189 565192802.83 565091094.285 564945716.271 564756189.635 564522788.536 564246563.176 563929348.925 563573760.923 563183173.503 562761684.106 562314061.722 561845680.274 561362437.784 560870662.541 560377007.949 559888338.049 559411606.09 558953728.765 558521458.972 558121260.024 557759184.326 557440759.413 557170884.118 556953737.365 556792701.75 556690303.661 556648171.216 556667010.808 556746602.496 556885813.989 557082632.455 557334212.919 557636941.647 557986512.528 558378014.274 558806026.036 559264719.001 559747961.492 560249425.217 560762690.431 561281347.982 561799096.48 562309833.079 562807736.659 563287342.502 563743607.806 564171967.667 564568381.383 564929369.126 565252039.189 565534106.168 565773900.475 565970369.705 566123072.358 566232164.452 566298379.574 566323002.858 566307839.421 566255177.715 566167748.281 566048678.362 565901442.844 565729812.012 565537796.599 565329590.687 565109512.989 564881947.128 564651281.542 564421849.672 564197871.138 563983394.612 563782243.108 563597962.429 563433773.444 563292528.922 563176675.508 563088221.46 563028710.632 562999203.144 563000263.059 563031953.317 563093838.036 563184992.203 563304018.645 563449072.068 563617889.82 563807828.963 564015909.079 564238860.195 564473175.1 564715165.254 564961019.429
564192785.705 564354947.63 564501744.337 564628430.558 564730427.562 564803407.881 564843379.562 564846768.51 564810497.393 564732059.515 564609586.016 564441904.724 564228589.036 563969995.253 563667286.93 563322444.996 562938262.593 562518323.927 562066966.719 561589228.27 561090775.542 560577820.117 560057019.342 559535365.404 559020064.48 558518408.488 558037642.25 557584829.108 557166718.164 556789616.353 556459268.47 556180748.113 555958362.213 555795571.466 555694928.509 555658035.211 555685519.865 555777034.523 555931272.129 556146002.591 556418126.404 556743744.046 557118238.959 557536371.729 557992382.838 558480101.334 558993056.76 559524591.766 560067973.044 560616498.406 561163598.15 561702929.15 562228460.413 562734549.218 563216007.207 563668156.119 564086873.114 564468625.81 564810497.393 565110202.215 565366092.464 565577156.485 565743009.392 565863876.593 565940570.854 565974463.476 565967450.147 565921911.985 565840672.271 565726949.354 565584306.181 565416596.936 565227911.258 565022516.561 564804798.955 564579203.379 564350173.502 564122092.061 563899222.286 563685651.103 563485234.805 563301547.915 563137835.904 562996972.447 562881421.833 562793207.102 562733884.404 562704524.015 562705698.334 562737477.095 562799429.916 562890636.209 563009702.339 563154785.819 563323626.216 563513582.328 563721675.094 563944635.591 564178957.417 564420952.648 564666810.531
563850030.759 564003625.158 564140677.785 564256348.164 564345966.983 564405123.539 564429752.938 564416221.568 564361409.262 564262786.434 564118484.475 563927357.613 563689034.486 563403957.74 563073410.094 562699525.488 562285284.184 561834491.007 561351736.268 560842339.321 560312275.171 559768085.023 559216772.135 558665684.826 558122388.934 557594532.392 557089704.954 556615296.307 556178355.98 555785458.473 555442576.969 555154968.782 554927075.406 554762439.636 554663641.702 554632255.88 554668828.365 554772876.644 554942909.945 555176469.79 555470189.108 555819867.95 556220563.413 556666691.152 557152135.631 557670366.241 558214556.389 558777702.817 559352742.593 559932665.486 560510619.741 561080009.642 561634583.577 562168511.705 562676452.656 563153609.009 563595771.573 563999352.73 564361409.262 564679655.273 564952465.839 565178872.144 565358548.813 565491794.198 565579504.302 565623141.004 565624695.202 565586645.424 565511912.446 565403810.386 565265994.761 565102407.951 564917222.546 564714783.043 564499546.406 564276022.025 564048711.631 563822049.783 563600345.555 563387726.083 563188082.646 563005019.957 562841809.347 562701346.472 562586114.167 562498151.01 562439026.076 562409820.321 562411114.903 562442986.7 562505011.111 562596272.201 562715380.051 562860495.128 563029359.328 563219333.279 563427439.343 563650409.702 563884738.802 564126739.372 564372601.152
563505177.014 563649833.557 563776720.918 563880899.296 563957604.887 564002340.151 564010964.099 563979781.035 563905626.1 563785945.832 563618871.883 563403286.02 563138874.511 562826170.082 562466579.764 562062397.122 561616797.626 561133816.259 560618306.837 560075882.959 559512840.99 558936066.005 558352922.122 557771129.192 557198628.254 556643438.649 556113509.969 555616572.356 555159988.749 554750612.782 554394655.893 554097567.055 553863928.145 553697367.6 553600494.44 553574854.154 553620907.289 553738030.952 553924542.715 554177745.839 554493994.123 554868774.206 555296802.733 555772135.517 556288285.618 556838347.222 557415122.207 558011246.455 558619313.162 559231990.738 559842133.183 560442881.276 561027753.247 561590724.048 562126292.681 562629537.416 563096158.981 563522512.127 563905626.1 564243214.739 564533677.001 564776088.756 564970186.717 565116345.331 565215547.435 565269349.403 565279841.457 565249603.748 565181658.758 565079420.515 564946641.107 564787354.926 564605821.091 564406464.52 564193816.091 563972452.432 563746935.845 563521754.952 563301266.651 563089640.029 562890802.858 562708391.352 562545703.816 562405658.837 562290758.601 562203057.892 562144139.271 562115094.833 562116514.878 562148483.731 562210582.827 562301901.082 562421052.455 562566200.494 562735089.528 562925082.089 563133202.026 563356182.672 563590519.361 563832525.5 564078391.345
563158550.831 563293956.773 563410323.176 563502607.439 563565947.955 563595757.313 563587815.765 563538363.357 563444188.978 563302714.449 563112071.697 562871170.991 562579758.244 562238459.414 561848810.194 561413269.36 560935214.419 560418918.568 559869508.347 559292901.895 558695728.182 558085228.186 557469139.514 556855566.543 556252838.649 555669359.571 555113451.335 554593196.447 554116282.224 553689851.198 553320361.406 553013460.181 552773874.693 552605322.024 552510440.989 552490747.279 552546612.802 552677269.369 552880836.19 553154369.93 553493935.489 553894695.128 554351013.128 554856572.868 555404503.01 555987509.403 556598009.4 557228265.39 557870514.672 558517093.046 559160549.977 559793753.514 560409983.677 561003013.379 561567176.414 562097422.387 562589358.795 563039280.745 563444188.978 563801797.061 564110528.667 564369505.918 564578529.784 564738053.473 564849149.693 564913472.619 564933215.273 564911062.985 564850143.5 564753974.255 564626407.287 564471572.216 564293817.724 564097651.959 563887682.302 563668554.97 563444894.958 563221246.84 563002017.013 562791417.98 562593415.288 562411677.75 562249531.591 562109919.132 561995362.583 561907933.506 561849228.417 561820350.94 561821900.837 561853970.144 561916146.538 562007523.957 562126720.377 562271902.532 562440817.267 562630829.089 562838963.385 563061954.678 563296299.222 563538311.125 563784181.178
562810537.001 562936447.496 563042014.469 563122089.798 563171711.489 563186199.877 563161254.373 563093049.062 562978325.358 562814479.712 562599644.33 562332758.739 562013630.077 561642980.0 561222476.27 560754747.246 560243377.82 559692885.705 559108677.388 558496983.607 557864774.741 557219657.09 556569751.636 555923557.461 555289802.554 554677285.228 554094709.801 553550520.468 553052737.512 552608800.01 552225419.121 551908445.791 551662756.331 551492158.809 551399322.626 551385732.89 551451670.516 551596218.18 551817291.478 552111693.951 552475193.955 552902620.785 553387977.033 553924563.786 554505115.132 555121938.308 555767055.959 556432347.103 557109683.713 557791060.184 558468713.377 559135231.4 559783649.753 560407533.965 561001048.247 561559010.135 562076931.428 562551046.008 562978325.358 563356482.766 563683967.275 563959948.482 564184293.318 564357535.832 564480840.986 564555963.342 564585201.444 564571348.584 564517640.558 564427700.946 564305484.381 564155218.235 563981343.119 563788452.616 563581232.632 563364400.82 563142646.523 562920571.749 562702633.705 562493089.462 562295943.335 562114897.603 561953307.152 561814138.66 561699934.895 561612784.639 561554298.734 561525592.638 561527275.824 561559448.243 561621703.981 561713142.132 561832384.79 561977601.964 562146543.081 562336574.674 562544723.708 562767725.931 563002078.537 563244096.356 563489970.729
562461576.072 562577824.005 562672401.485 562740053.011 562775714.433 562774612.212 562732363.492 562645075.239 562509440.554 562322830.073 562083376.286 561790048.492 561442716.131 561042198.244 560590296.983 560089813.276 559544543.051 558959252.839 558339634.0 557692235.375 557024374.759 556344030.203 555659712.812 554980323.32 554314995.343 553672928.714 553063216.769 552494671.761 551975652.795 551513900.713 551116384.252 550789161.555 550537260.695 550364582.334 550273826.991 550266448.653 550342635.647 550501318.883 550740206.761 551055845.244 551443700.923 551898264.271 552413169.821 552981329.645 553595076.308 554246311.421 554926655.977 555627598.871 556340640.326 557057427.318 557769878.608 558470297.43 559151470.466 559806752.209 560430134.301 561016299.888 561560663.384 562059396.369 562509440.554 562908508.944 563255076.394 563548360.817 563788296.263 563975499.045 564111228.002 564197339.851 564236240.515 564230833.148 564184463.498 564100863.157 563984091.161 563838474.348 563668546.883 563478989.284 563274567.367 563060071.475 562840256.432 562619782.693 562403159.166 562194688.275 561998413.789 561818072.04 561657047.075 561518330.364 561404485.592 561317619.064 561259356.2 561230824.501 561232643.323 561264920.668 561327257.147 561418757.097 561538046.808 561683299.617 561852267.581 562042319.292 562250483.323 562473496.669 562707857.479 562949881.319 563195760.086
562112159.981 562218665.039 562302161.684 562357286.144 562378871.264 562362048.849 562302353.093 562195823.286 562039103.813 561829539.281 561565262.468 561245272.691 560869502.21 560438868.258 559955308.499 559421797.861 558842345.062 558221967.522 557566643.839 556883243.6 556179434.906 555463570.649 554744555.297 554031694.577 553334531.104 552662669.567 552025595.553 551432492.431 550892060.947 550412346.215 550000576.69 549663019.437 549404855.55 549230079.053 549141421.846 549140306.535 549226828.086 549399764.385 549656614.912 549993665.914 550406079.706 550888005.124 551432705.582 552032700.902 552679918.793 553365851.866 554081716.123 554818607.096 555567650.164 556320142.001 557067680.619 557802282.015 558516481.982 559203422.224 559856920.38 560471524.087 561042549.566 561566105.577 562039103.813 562459256.99 562825065.995 563135797.453 563391453.093 563592732.179 563740988.201 563838180.885 563886824.424 563889932.746 563850962.467 563773754.088 563662471.913 563521543.079 563355596.075 563169399.083 562967798.49 562755657.932 562537798.263 562318938.865 562103640.783 561896252.164 561700856.565 561521224.649 561360769.871 561222508.696 561109025.901 561022445.46 560964407.491 560936051.639 560938007.222 560970390.367 561032808.256 561124370.52 561243707.675 561388996.416 561557991.448 561748063.445 561956242.6 562179267.159 562413636.242 562655666.153 562901549.352
561762825.999 561859602.67 561932034.957 561974650.979 561982180.727 561949661.495 561872544.648 561746801.898 561569028.991 561336544.543 561047481.615 560700869.502 560296703.189 559835997.957 559320826.776 558754338.318 558140753.776 557485341.083 556794365.649 556075017.332 555335314.015 554583982.876 553830321.161 553084038.985 552355087.355 551653475.215 550989079.82 550371455.103 549809642.942 549311992.271 548885990.878 548538114.435 548273696.835 548096825.322 548010263.13 548015401.533 548112242.273 548299410.441 548574196.907 548932628.586 549369563.974 549878810.772 550453261.834 551085045.31 551765684.656 552486264.093 553237595.233 554010380.828 554795371.974 555583515.561 556366089.333 557134822.472 557882000.259 558600551.922 559284121.359 559927120.898 560524768.713 561073110.839 561569028.991 562010235.603 562395257.549 562723410.099 562994762.557 563210097.013 563370861.474 563479118.516 563537490.441 563549101.79 563517519.878 563446693.956 563340893.439 563204645.613 563042673.152 562859831.769 562661048.304 562451259.578 562235352.374 562018104.918 561804130.308 561597822.354 561403304.334 561224381.195 561064495.756 560926689.441 560813568.083 560727273.303 560669459.895 560641279.628 560643371.771 560675860.557 560738359.737 560829984.222 560949368.749 561094693.368 561263715.43 561453807.683 561662001.937 561885037.694 562119415.037 562361451.01 562607338.633
561414149.029 561501313.242 561562813.021 561593069.662 561586711.531 561538682.532 561444352.193 561299625.454 561101049.997 560845918.758 560532365.081 560159447.878 559727224.113 559236805.947 558690400.043 558091326.748 557444017.195 556753986.847 556027784.508 555272916.49 554497746.291 553711370.912 552923475.699 552144170.336 551383809.355 550652801.136 549961409.937 549319555.837 548736617.783 548221244.907 547781181.241 547423108.578 547152511.787 546973570.224 546889078.083 546900395.676 547007432.637 547208663.078 547501171.749 547880729.32 548341894.091 548878136.694 549481983.834 550145176.661 550858839.194 551613652.129 552400027.508 553208279.986 554028790.833 554852161.325 555669352.752 556471810.902 557251573.526 558001359.912 558714642.284 559385699.274 560009652.179 560582485.054 561101049.997 561563059.158 561967065.095 562312431.137 562599293.361 562828515.696 563001639.538 563120829.088 563188813.472 563208826.52 563184544.932 563120025.41 563019641.228 562888018.628 562729973.347 562550447.586 562354447.678 562146982.76 561933004.755 561717350.031 561504683.122 561299442.955 561105792.055 560927569.248 560768246.364 560630889.487 560518125.261 560432112.738 560374521.214 560346514.44 560348741.514 560381334.684 560443914.185 560535600.149 560655031.485 560800391.554 560969440.323 561159552.591 561367761.765 561590808.586 561825194.091 562067236.053 562313128.049
